CaseID,PortName,State,PortCode,Border,Date,Measure,Total Number of Entries,Longitude,Latitude
63,Van Buren,Maine,108,US-Canada Border,5/1/2018,Buses,1,-67.94271,47.16207
64,Hansboro,North Dakota,3415,US-Canada Border,5/1/2018,Buses,1,-99.3825,48.95
65,Anacortes,Washington,3010,US-Canada Border,5/1/2018,Buses,1,-122.61739,48.49988
66,Porthill,Idaho,3308,US-Canada Border,5/1/2018,Buses,1,-116.49828,48.99282
67,Alcan,Alaska,3104,US-Canada Border,4/1/2018,Buses,1,-142.98928,63.33693
68,Anacortes,Washington,3010,US-Canada Border,4/1/2018,Buses,1,-122.61739,48.49988
69,San Luis,Arizona,2608,US-Mexico Border,4/1/2018,Buses,1,-114.78139,32.48694
70,St. John,North Dakota,3405,US-Canada Border,4/1/2018,Buses,1,-99.71915,48.94208
71,Lancaster,Minnesota,3430,US-Canada Border,4/1/2018,Buses,1,-96.82024,48.84911
72,Ferry,Washington,3013,US-Canada Border,4/1/2018,Trucks,1,-118.58774,48.88627
73,Ambrose,North Dakota,3410,US-Canada Border,3/1/2018,Trucks,1,-103.48222,48.95389
74,Laurier,Washington,3016,US-Canada Border,3/1/2018,Buses,1,-118.22302,48.99892
75,Hansboro,North Dakota,3415,US-Canada Border,3/1/2018,Buses,1,-99.3825,48.95
76,Trout River,New York,715,US-Canada Border,3/1/2018,Buses,1,-73.44253,44.99001
77,Calais,Maine,115,US-Canada Border,3/1/2018,Buses,1,-67.27917,45.18889
78,Van Buren,Maine,108,US-Canada Border,2/1/2018,Buses,1,-67.94271,47.16207
79,Naco,Arizona,2603,US-Mexico Border,2/1/2018,Buses,1,-109.9475,31.33528
80,Walhalla,North Dakota,3407,US-Canada Border,2/1/2018,Buses,1,-97.91778,48.92333
81,Boundary,Washington,3015,US-Canada Border,2/1/2018,Buses,1,-117.89655,48.54648
82,Turner,Montana,3306,US-Canada Border,2/1/2018,Buses,1,-108.40599,48.84361
83,Northgate,North Dakota,3406,US-Canada Border,2/1/2018,Buses,1,-102.39634,48.89848
84,Hansboro,North Dakota,3415,US-Canada Border,1/1/2018,Buses,1,-99.3825,48.95
85,Boundary,Washington,3015,US-Canada Border,1/1/2018,Buses,1,-117.89655,48.54648
86,Morgan,Montana,3319,US-Canada Border,1/1/2018,Buses,1,-107.85719,48.78541
87,Roseau,Minnesota,3426,US-Canada Border,1/1/2018,Buses,1,-95.81074,48.77518
88,Port Angeles,Washington,3007,US-Canada Border,12/1/2018,Buses,2,-123.4328,48.11365
89,St. John,North Dakota,3405,US-Canada Border,12/1/2018,Buses,2,-99.71915,48.94208
90,Portal,North Dakota,3403,US-Canada Border,12/1/2018,Buses,2,-102.54917,48.99583
91,Laurier,Washington,3016,US-Canada Border,12/1/2018,Buses,2,-118.22302,48.99892
92,Eastport,Idaho,3302,US-Canada Border,12/1/2018,Buses,2,-116.18028,48.99944
93,Maida,North Dakota,3416,US-Canada Border,11/1/2018,Buses,2,-98.36953,48.98568
94,Sweetgrass,Montana,3310,US-Canada Border,11/1/2018,Buses,2,-111.95972,48.99611
95,Jackman,Maine,104,US-Canada Border,11/1/2018,Buses,2,-70.255,45.62389
96,Hansboro,North Dakota,3415,US-Canada Border,11/1/2018,Buses,2,-99.3825,48.95
97,Lancaster,Minnesota,3430,US-Canada Border,11/1/2018,Buses,2,-96.82024,48.84911
98,Sarles,North Dakota,3409,US-Canada Border,10/1/2018,Buses,2,-98.99457,48.94105
99,Metaline Falls,Washington,3025,US-Canada Border,10/1/2018,Buses,2,-117.36037,48.85798
100,Piegan,Montana,3316,US-Canada Border,10/1/2018,Buses,2,-113.43406,48.85152
101,Porthill,Idaho,3308,US-Canada Border,10/1/2018,Buses,2,-116.49828,48.99282
102,Frontier,Washington,3020,US-Canada Border,9/1/2018,Buses,2,-117.78134,48.91016
103,Lancaster,Minnesota,3430,US-Canada Border,8/1/2018,Buses,2,-96.82024,48.84911
104,Warroad,Minnesota,3423,US-Canada Border,8/1/2018,Buses,2,-95.3261,48.89625
105,Fort Kent,Maine,110,US-Canada Border,8/1/2018,Buses,2,-68.58458,47.26878
106,Raymond,Montana,3301,US-Canada Border,8/1/2018,Buses,2,-104.575,48.99667
107,Ketchikan,Alaska,3102,US-Canada Border,8/1/2018,Buses,2,-131.64031,55.33897
108,Wildhorse,Montana,3323,US-Canada Border,7/1/2018,Buses,2,-109.67761,48.54863
109,Metaline Falls,Washington,3025,US-Canada Border,7/1/2018,Buses,2,-117.36037,48.85798
110,Warroad,Minnesota,3423,US-Canada Border,7/1/2018,Buses,2,-95.3261,48.89625
111,Turner,Montana,3306,US-Canada Border,7/1/2018,Buses,2,-108.40599,48.84361
112,Madawaska,Maine,109,US-Canada Border,6/1/2018,Buses,2,-68.3271,47.35446
113,Raymond,Montana,3301,US-Canada Border,6/1/2018,Buses,2,-104.575,48.99667
114,Wildhorse,Montana,3323,US-Canada Border,6/1/2018,Buses,2,-109.67761,48.54863
115,Del Bonita,Montana,3322,US-Canada Border,6/1/2018,Buses,2,-112.32481,48.63274
116,Roosville,Montana,3318,US-Canada Border,6/1/2018,Buses,2,-115.04512,48.88171
117,Piegan,Montana,3316,US-Canada Border,5/1/2018,Buses,2,-113.43406,48.85152
118,Roosville,Montana,3318,US-Canada Border,5/1/2018,Buses,2,-115.04512,48.88171
119,Eastport,Maine,103,US-Canada Border,4/1/2018,Buses,2,-66.99387,44.90357
120,Eastport,Idaho,3302,US-Canada Border,4/1/2018,Buses,2,-116.18028,48.99944
121,Turner,Montana,3306,US-Canada Border,3/1/2018,Buses,2,-108.40599,48.84361
122,Dunseith,North Dakota,3422,US-Canada Border,3/1/2018,Buses,2,-100.05863,48.81369
123,Northgate,North Dakota,3406,US-Canada Border,3/1/2018,Buses,2,-102.39634,48.89848
124,Whitlash,Montana,3321,US-Canada Border,2/1/2018,Trucks,2,-111.249,48.90372
125,Madawaska,Maine,109,US-Canada Border,2/1/2018,Buses,2,-68.3271,47.35446
126,Laurier,Washington,3016,US-Canada Border,2/1/2018,Buses,2,-118.22302,48.99892
127,Raymond,Montana,3301,US-Canada Border,2/1/2018,Buses,2,-104.575,48.99667
128,Jackman,Maine,104,US-Canada Border,1/1/2018,Buses,2,-70.255,45.62389
129,Madawaska,Maine,109,US-Canada Border,1/1/2018,Buses,2,-68.3271,47.35446
130,Laurier,Washington,3016,US-Canada Border,1/1/2018,Buses,2,-118.22302,48.99892
131,Dunseith,North Dakota,3422,US-Canada Border,12/1/2018,Buses,3,-100.05863,48.81369
132,Calais,Maine,115,US-Canada Border,12/1/2018,Buses,3,-67.27917,45.18889
133,Eastport,Idaho,3302,US-Canada Border,11/1/2018,Buses,3,-116.18028,48.99944
134,Lynden,Washington,3023,US-Canada Border,11/1/2018,Buses,3,-122.44316,48.94802
135,Metaline Falls,Washington,3025,US-Canada Border,11/1/2018,Buses,3,-117.36037,48.85798
136,Hansboro,North Dakota,3415,US-Canada Border,10/1/2018,Buses,3,-99.3825,48.95
137,Lynden,Washington,3023,US-Canada Border,10/1/2018,Buses,3,-122.44316,48.94802
138,Lancaster,Minnesota,3430,US-Canada Border,10/1/2018,Buses,3,-96.82024,48.84911
139,Metaline Falls,Washington,3025,US-Canada Border,9/1/2018,Buses,3,-117.36037,48.85798
140,St. John,North Dakota,3405,US-Canada Border,9/1/2018,Buses,3,-99.71915,48.94208
141,Hansboro,North Dakota,3415,US-Canada Border,9/1/2018,Buses,3,-99.3825,48.95
142,Norton,Vermont,211,US-Canada Border,8/1/2018,Buses,3,-71.79528,45.01
143,Baudette,Minnesota,3424,US-Canada Border,8/1/2018,Buses,3,-94.72512,48.70731
144,Roseau,Minnesota,3426,US-Canada Border,8/1/2018,Buses,3,-95.81074,48.77518
145,Sarles,North Dakota,3409,US-Canada Border,8/1/2018,Buses,3,-98.99457,48.94105
146,Hansboro,North Dakota,3415,US-Canada Border,8/1/2018,Buses,3,-99.3825,48.95
147,Roosville,Montana,3318,US-Canada Border,8/1/2018,Buses,3,-115.04512,48.88171
148,Frontier,Washington,3020,US-Canada Border,7/1/2018,Buses,3,-117.78134,48.91016
149,Eastport,Maine,103,US-Canada Border,6/1/2018,Buses,3,-66.99387,44.90357
150,Porthill,Idaho,3308,US-Canada Border,6/1/2018,Buses,3,-116.49828,48.99282
151,Fortuna,North Dakota,3417,US-Canada Border,6/1/2018,Buses,3,-103.77906,48.91086
152,Roseau,Minnesota,3426,US-Canada Border,5/1/2018,Buses,3,-95.81074,48.77518
153,Trout River,New York,715,US-Canada Border,5/1/2018,Buses,3,-73.44253,44.99001
154,Laurier,Washington,3016,US-Canada Border,4/1/2018,Buses,3,-118.22302,48.99892
155,Trout River,New York,715,US-Canada Border,4/1/2018,Buses,3,-73.44253,44.99001
156,Porthill,Idaho,3308,US-Canada Border,4/1/2018,Buses,3,-116.49828,48.99282
157,Ogdensburg,New York,701,US-Canada Border,3/1/2018,Buses,3,-75.48167,44.70667
158,Naco,Arizona,2603,US-Mexico Border,3/1/2018,Buses,3,-109.9475,31.33528
159,Carbury,North Dakota,3421,US-Canada Border,3/1/2018,Buses,3,-100.68648,48.90957
160,Whitlash,Montana,3321,US-Canada Border,3/1/2018,Trucks,3,-111.249,48.90372
161,Roosville,Montana,3318,US-Canada Border,2/1/2018,Buses,3,-115.04512,48.88171
162,Carbury,North Dakota,3421,US-Canada Border,1/1/2018,Buses,3,-100.68648,48.90957
163,Port Angeles,Washington,3007,US-Canada Border,1/1/2018,Buses,3,-123.4328,48.11365
164,Dunseith,North Dakota,3422,US-Canada Border,1/1/2018,Buses,3,-100.05863,48.81369
165,Baudette,Minnesota,3424,US-Canada Border,12/1/2018,Buses,4,-94.72512,48.70731
166,Lynden,Washington,3023,US-Canada Border,12/1/2018,Buses,4,-122.44316,48.94802
167,Frontier,Washington,3020,US-Canada Border,11/1/2018,Buses,4,-117.78134,48.91016
168,Laurier,Washington,3016,US-Canada Border,10/1/2018,Buses,4,-118.22302,48.99892
169,Frontier,Washington,3020,US-Canada Border,10/1/2018,Buses,4,-117.78134,48.91016
170,Eastport,Idaho,3302,US-Canada Border,8/1/2018,Buses,4,-116.18028,48.99944
171,Dunseith,North Dakota,3422,US-Canada Border,8/1/2018,Buses,4,-100.05863,48.81369
172,Dunseith,North Dakota,3422,US-Canada Border,7/1/2018,Buses,4,-100.05863,48.81369
173,Ketchikan,Alaska,3102,US-Canada Border,7/1/2018,Buses,4,-131.64031,55.33897
174,Opheim,Montana,3317,US-Canada Border,7/1/2018,Trucks,4,-106.40265,48.85574
175,Hansboro,North Dakota,3415,US-Canada Border,7/1/2018,Buses,4,-99.3825,48.95
176,Portal,North Dakota,3403,US-Canada Border,6/1/2018,Buses,4,-102.54917,48.99583
177,Dunseith,North Dakota,3422,US-Canada Border,6/1/2018,Buses,4,-100.05863,48.81369
178,Ketchikan,Alaska,3102,US-Canada Border,6/1/2018,Buses,4,-131.64031,55.33897
179,Oroville,Washington,3019,US-Canada Border,6/1/2018,Buses,4,-119.43444,48.93917
180,Anacortes,Washington,3010,US-Canada Border,6/1/2018,Buses,4,-122.61739,48.49988
181,Frontier,Washington,3020,US-Canada Border,6/1/2018,Buses,4,-117.78134,48.91016
182,Dalton Cache,Alaska,3106,US-Canada Border,5/1/2018,Buses,4,-135.40995,59.10606
183,Oroville,Washington,3019,US-Canada Border,5/1/2018,Buses,4,-119.43444,48.93917
184,Roosville,Montana,3318,US-Canada Border,4/1/2018,Buses,4,-115.04512,48.88171
185,Dunseith,North Dakota,3422,US-Canada Border,4/1/2018,Buses,4,-100.05863,48.81369
186,Sarles,North Dakota,3409,US-Canada Border,3/1/2018,Buses,4,-98.99457,48.94105
187,Ferry,Washington,3013,US-Canada Border,3/1/2018,Trucks,4,-118.58774,48.88627
188,Carbury,North Dakota,3421,US-Canada Border,2/1/2018,Buses,4,-100.68648,48.90957
189,Calais,Maine,115,US-Canada Border,1/1/2018,Buses,4,-67.27917,45.18889
190,Roosville,Montana,3318,US-Canada Border,1/1/2018,Buses,4,-115.04512,48.88171
191,Lancaster,Minnesota,3430,US-Canada Border,1/1/2018,Buses,4,-96.82024,48.84911
192,Naco,Arizona,2603,US-Mexico Border,10/1/2018,Buses,5,-109.9475,31.33528
193,Calais,Maine,115,US-Canada Border,10/1/2018,Trains,5,-67.27917,45.18889
194,Whitlash,Montana,3321,US-Canada Border,9/1/2018,Trucks,5,-111.249,48.90372
195,Roosville,Montana,3318,US-Canada Border,9/1/2018,Buses,5,-115.04512,48.88171
196,Dalton Cache,Alaska,3106,US-Canada Border,9/1/2018,Buses,5,-135.40995,59.10606
197,Jackman,Maine,104,US-Canada Border,8/1/2018,Buses,5,-70.255,45.62389
198,Roseau,Minnesota,3426,US-Canada Border,7/1/2018,Buses,5,-95.81074,48.77518
199,Oroville,Washington,3019,US-Canada Border,7/1/2018,Buses,5,-119.43444,48.93917
200,Warroad,Minnesota,3423,US-Canada Border,6/1/2018,Buses,5,-95.3261,48.89625
201,Laurier,Washington,3016,US-Canada Border,5/1/2018,Trains,5,-118.22302,48.99892
202,Metaline Falls,Washington,3025,US-Canada Border,5/1/2018,Buses,5,-117.36037,48.85798
203,Lynden,Washington,3023,US-Canada Border,5/1/2018,Buses,5,-122.44316,48.94802
204,Hansboro,North Dakota,3415,US-Canada Border,5/1/2018,Trucks,5,-99.3825,48.95
205,Sarles,North Dakota,3409,US-Canada Border,5/1/2018,Buses,5,-98.99457,48.94105
206,Hansboro,North Dakota,3415,US-Canada Border,4/1/2018,Trucks,5,-99.3825,48.95
207,Eastport,Idaho,3302,US-Canada Border,3/1/2018,Buses,5,-116.18028,48.99944
208,Roosville,Montana,3318,US-Canada Border,3/1/2018,Buses,5,-115.04512,48.88171
209,Jackman,Maine,104,US-Canada Border,2/1/2018,Buses,5,-70.255,45.62389
210,Dunseith,North Dakota,3422,US-Canada Border,2/1/2018,Buses,5,-100.05863,48.81369
211,Ferry,Washington,3013,US-Canada Border,1/1/2018,Trucks,5,-118.58774,48.88627
212,Hannah,North Dakota,3408,US-Canada Border,1/1/2018,Trucks,5,-98.701,48.97029
213,Sarles,North Dakota,3409,US-Canada Border,1/1/2018,Buses,5,-98.99457,48.94105
214,Metaline Falls,Washington,3025,US-Canada Border,12/1/2018,Buses,6,-117.36037,48.85798
215,Ferry,Washington,3013,US-Canada Border,12/1/2018,Trucks,6,-118.58774,48.88627
216,Sarles,North Dakota,3409,US-Canada Border,12/1/2018,Buses,6,-98.99457,48.94105
217,Pinecreek,Minnesota,3425,US-Canada Border,12/1/2018,Trucks,6,-95.81074,48.77518
218,Dunseith,North Dakota,3422,US-Canada Border,11/1/2018,Buses,6,-100.05863,48.81369
219,Baudette,Minnesota,3424,US-Canada Border,11/1/2018,Buses,6,-94.72512,48.70731
220,Baudette,Minnesota,3424,US-Canada Border,10/1/2018,Buses,6,-94.72512,48.70731
221,Dunseith,North Dakota,3422,US-Canada Border,9/1/2018,Buses,6,-100.05863,48.81369
222,Lynden,Washington,3023,US-Canada Border,9/1/2018,Buses,6,-122.44316,48.94802
223,Eastport,Maine,103,US-Canada Border,9/1/2018,Buses,6,-66.99387,44.90357
224,Sarles,North Dakota,3409,US-Canada Border,9/1/2018,Buses,6,-98.99457,48.94105
225,Frontier,Washington,3020,US-Canada Border,8/1/2018,Buses,6,-117.78134,48.91016
226,Point Roberts,Washington,3017,US-Canada Border,8/1/2018,Buses,6,-123.07994,48.96978
227,Ogdensburg,New York,701,US-Canada Border,7/1/2018,Buses,6,-75.48167,44.70667
228,Scobey,Montana,3309,US-Canada Border,7/1/2018,Trucks,6,-105.44272,48.80707
229,Dunseith,North Dakota,3422,US-Canada Border,5/1/2018,Buses,6,-100.05863,48.81369
230,Maida,North Dakota,3416,US-Canada Border,5/1/2018,Trucks,6,-98.36953,48.98568
231,Maida,North Dakota,3416,US-Canada Border,4/1/2018,Trucks,6,-98.36953,48.98568
232,Sarles,North Dakota,3409,US-Canada Border,4/1/2018,Buses,6,-98.99457,48.94105
233,Baudette,Minnesota,3424,US-Canada Border,4/1/2018,Buses,6,-94.72512,48.70731
234,Jackman,Maine,104,US-Canada Border,3/1/2018,Buses,6,-70.255,45.62389
235,Baudette,Minnesota,3424,US-Canada Border,3/1/2018,Buses,6,-94.72512,48.70731
236,Port Angeles,Washington,3007,US-Canada Border,2/1/2018,Buses,6,-123.4328,48.11365
237,Baudette,Minnesota,3424,US-Canada Border,2/1/2018,Buses,6,-94.72512,48.70731
238,Sarles,North Dakota,3409,US-Canada Border,2/1/2018,Buses,6,-98.99457,48.94105
239,Hansboro,North Dakota,3415,US-Canada Border,1/1/2018,Trucks,6,-99.3825,48.95
240,Sweetgrass,Montana,3310,US-Canada Border,1/1/2018,Buses,6,-111.95972,48.99611
241,Laurier,Washington,3016,US-Canada Border,11/1/2018,Trains,7,-118.22302,48.99892
242,Sarles,North Dakota,3409,US-Canada Border,11/1/2018,Buses,7,-98.99457,48.94105
243,Madawaska,Maine,109,US-Canada Border,10/1/2018,Buses,7,-68.3271,47.35446
244,Calais,Maine,115,US-Canada Border,9/1/2018,Trains,7,-67.27917,45.18889
245,Ogdensburg,New York,701,US-Canada Border,8/1/2018,Buses,7,-75.48167,44.70667
246,Metaline Falls,Washington,3025,US-Canada Border,8/1/2018,Buses,7,-117.36037,48.85798
247,Opheim,Montana,3317,US-Canada Border,8/1/2018,Trucks,7,-106.40265,48.85574
248,Richford,Vermont,203,US-Canada Border,7/1/2018,Trains,7,-72.67832,44.98588
249,Metaline Falls,Washington,3025,US-Canada Border,6/1/2018,Buses,7,-117.36037,48.85798
250,Lynden,Washington,3023,US-Canada Border,6/1/2018,Buses,7,-122.44316,48.94802
251,Calais,Maine,115,US-Canada Border,4/1/2018,Buses,7,-67.27917,45.18889
252,Jackman,Maine,104,US-Canada Border,4/1/2018,Buses,7,-70.255,45.62389
253,Calais,Maine,115,US-Canada Border,2/1/2018,Buses,7,-67.27917,45.18889
254,Ogdensburg,New York,701,US-Canada Border,2/1/2018,Buses,7,-75.48167,44.70667
255,Richford,Vermont,203,US-Canada Border,2/1/2018,Trains,7,-72.67832,44.98588
256,Eastport,Idaho,3302,US-Canada Border,1/1/2018,Buses,7,-116.18028,48.99944
257,Baudette,Minnesota,3424,US-Canada Border,1/1/2018,Buses,7,-94.72512,48.70731
258,Sweetgrass,Montana,3310,US-Canada Border,10/1/2018,Buses,8,-111.95972,48.99611
259,Whitlash,Montana,3321,US-Canada Border,10/1/2018,Trucks,8,-111.249,48.90372
260,Dunseith,North Dakota,3422,US-Canada Border,10/1/2018,Buses,8,-100.05863,48.81369
261,Piegan,Montana,3316,US-Canada Border,9/1/2018,Buses,8,-113.43406,48.85152
262,Richford,Vermont,203,US-Canada Border,9/1/2018,Trains,8,-72.67832,44.98588
263,Eastport,Idaho,3302,US-Canada Border,9/1/2018,Buses,8,-116.18028,48.99944
264,Pinecreek,Minnesota,3425,US-Canada Border,9/1/2018,Trucks,8,-95.81074,48.77518
265,Sarles,North Dakota,3409,US-Canada Border,7/1/2018,Buses,8,-98.99457,48.94105
266,Eastport,Maine,103,US-Canada Border,7/1/2018,Buses,8,-66.99387,44.90357
267,Lynden,Washington,3023,US-Canada Border,7/1/2018,Buses,8,-122.44316,48.94802
268,Opheim,Montana,3317,US-Canada Border,6/1/2018,Trucks,8,-106.40265,48.85574
269,Calais,Maine,115,US-Canada Border,6/1/2018,Buses,8,-67.27917,45.18889
270,Trout River,New York,715,US-Canada Border,6/1/2018,Buses,8,-73.44253,44.99001
271,Raymond,Montana,3301,US-Canada Border,5/1/2018,Buses,8,-104.575,48.99667
272,Frontier,Washington,3020,US-Canada Border,5/1/2018,Buses,8,-117.78134,48.91016
273,Eastport,Idaho,3302,US-Canada Border,5/1/2018,Buses,8,-116.18028,48.99944
274,Whitlash,Montana,3321,US-Canada Border,4/1/2018,Trucks,8,-111.249,48.90372
275,Sweetgrass,Montana,3310,US-Canada Border,4/1/2018,Buses,8,-111.95972,48.99611
276,Frontier,Washington,3020,US-Canada Border,4/1/2018,Buses,8,-117.78134,48.91016
277,Metaline Falls,Washington,3025,US-Canada Border,4/1/2018,Buses,8,-117.36037,48.85798
278,Ogdensburg,New York,701,US-Canada Border,4/1/2018,Buses,8,-75.48167,44.70667
279,Ogdensburg,New York,701,US-Canada Border,12/1/2018,Buses,9,-75.48167,44.70667
280,Richford,Vermont,203,US-Canada Border,11/1/2018,Trains,9,-72.67832,44.98588
281,Portal,North Dakota,3403,US-Canada Border,8/1/2018,Buses,9,-102.54917,48.99583
282,Oroville,Washington,3019,US-Canada Border,8/1/2018,Buses,9,-119.43444,48.93917
283,Eastport,Idaho,3302,US-Canada Border,7/1/2018,Buses,9,-116.18028,48.99944
284,Dalton Cache,Alaska,3106,US-Canada Border,6/1/2018,Buses,9,-135.40995,59.10606
285,Richford,Vermont,203,US-Canada Border,6/1/2018,Trains,9,-72.67832,44.98588
286,International Falls-Ranier,Minnesota,3604,US-Canada Border,4/1/2018,Buses,9,-93.41083,48.60111
287,Oroville,Washington,3019,US-Canada Border,4/1/2018,Buses,9,-119.43444,48.93917
288,Hansboro,North Dakota,3415,US-Canada Border,3/1/2018,Trucks,9,-99.3825,48.95
289,Port Angeles,Washington,3007,US-Canada Border,3/1/2018,Buses,9,-123.4328,48.11365
290,Hannah,North Dakota,3408,US-Canada Border,3/1/2018,Trucks,9,-98.701,48.97029
291,Portal,North Dakota,3403,US-Canada Border,3/1/2018,Buses,9,-102.54917,48.99583
292,Eastport,Idaho,3302,US-Canada Border,2/1/2018,Buses,9,-116.18028,48.99944
293,Metaline Falls,Washington,3025,US-Canada Border,2/1/2018,Buses,9,-117.36037,48.85798
294,Whitlash,Montana,3321,US-Canada Border,1/1/2018,Trucks,9,-111.249,48.90372
295,Ogdensburg,New York,701,US-Canada Border,1/1/2018,Buses,9,-75.48167,44.70667
296,Pinecreek,Minnesota,3425,US-Canada Border,11/1/2018,Trucks,10,-95.81074,48.77518
297,Jackman,Maine,104,US-Canada Border,10/1/2018,Buses,10,-70.255,45.62389
298,Eastport,Idaho,3302,US-Canada Border,10/1/2018,Buses,10,-116.18028,48.99944
299,Port Angeles,Washington,3007,US-Canada Border,9/1/2018,Buses,10,-123.4328,48.11365
